time,follower_world_cs_x,follower_world_cs_z,follower_compass_heading,leader_world_cs_x,leader_world_cs_z,leader_follower_cs_x,leader_follower_cs_z,follower_FT_R11,follower_FT_R21,follower_FT_R12,follower_FT_R22,x_relative_error_heading,compass_relative_error_heading,linear_distance_error,omega,v,v_without_angle_error,v_max,left_wheel_velocity,right_wheel_velocity,follower_wheel_radius,follower_axle_length,proportional_gain,logistic_function_mid,logistic_function_growth_rate,max_follower_distance,min_follower_distance,optimal_follower_distance
11,-3.40476036071777,21.6855487823486,347.593722343445,-4.80687713623047,36.299991607666,1.770425443136794,14.574411284746263,0.9766487448291087,-0.21484233573419986,0.21484233573419986,0.9766487448291086,83.07393411611322,6.926065883886778,1.1815486426550166,3.6264796165162667,36.30468226684841,78.08865934588319,100,82.76350745994236,62.45522160745127,0.5,2.8,30,1,7,15,12,13.5
12,-4.16186714172363,25.1415157318115,349.110851287842,-5.632408618927,39.2423057556152,1.2197090556555075,14.12469756671375,0.9819945080038603,-0.18890946575080947,0.18890946575080947,0.9819945080038603,85.06458463586777,4.935415364132226,0.6772624836947063,2.5841774417286656,4.994845844937361,9.456204164195613,100,17.225388526714983,2.7539948530344587,0.5,2.8,30,1,7,15,12,13.5
13,-4.79839038848877,28.5618171691895,352.962405204773,-6.21989297866821,42.0380592346191,0.24032403217143106,13.548875015273481,0.9924659730530886,-0.12252057921747637,0.12252057921747637,0.9924659730530887,88.98381902912406,1.0161809708759364,0.0510062290569806,0.5320711121369309,0.1051466985212376,0.1301472820352423,100,1.7000925110258818,-1.2795057169409314,0.5,2.8,30,1,7,15,12,13.5
14,-5.14609146118164,31.5839462280273,359.200336515903,-6.33815670013428,44.9016571044922,-1.0060830694142797,13.333050640437419,0.9999026059962781,-0.013956307600918441,0.013956307600918441,0.9999026059962782,94.31523743843485,-4.315237438434849,-0.1290448163554636,-2.2594530391804266,0.020459812591817596,0.036938054308037864,100,-6.285548884521559,6.367388134888829,0.5,2.8,30,1,7,15,12,13.5
15,-5.19674396514893,34.1629943847656,1.41706502437592,-5.96352338790894,47.587329864502,-1.0985277810208758,13.401267494905222,0.9996941685389331,0.02472992901832363,-0.02472992901832363,0.9996941685389332,94.68616837838576,-4.686168378385759,-0.05378366395669332,-2.453672025170249,0.03365276447943769,0.06254049185888741,100,-6.802976141517822,6.937587199435572,0.5,2.8,30,1,7,15,12,13.5
16,-5.18718576431274,36.2816734313965,358.350162148476,-5.1917405128479,50.5809097290039,0.4071382180773997,14.293439680914037,0.9995854496773356,-0.028791123516783278,0.028791123516783278,0.9995854496773356,88.36841262378464,1.6315873762153643,0.7992370230214458,0.8542971524680057,14.464730615530335,19.696996859032645,100,31.32149325797109,26.537429204150254,0.5,2.8,30,1,7,15,12,13.5
17,-5.24330234527588,38.1570777893066,357.708081960678,-4.67278242111206,52.8327941894531,1.1569578922220911,14.641160926546156,0.9992000460371179,-0.03999084894599426,0.03999084894599426,0.9992000460371181,85.48182391778218,4.5181760822178205,1.186801722682743,2.3657114645867696,42.90410093546535,78.71132925611428,100,92.43219397177366,79.18420977008775,0.5,2.8,30,1,7,15,12,13.5
18,-5.32307004928589,40.4001312255859,357.835083007813,-4.42076015472412,55.1385612487793,1.4584238941840293,14.693824636195492,0.9992862344759698,-0.03777593925817317,0.03777593925817317,0.9992862344759698,84.33171776226237,5.668282237737628,1.2660246069953622,2.967905639425008,43.452169303702405,86.55499404936798,100,95.21447439779483,78.59420281701479,0.5,2.8,30,1,7,15,12,13.5
19,-5.4433970451355,43.0037307739258,355.832514286041,-4.58364105224609,57.4722213745117,1.9089401409100302,14.36775376198291,0.9973558779477463,-0.07267222800410143,0.07267222800410143,0.9973558779477464,82.43184635334383,7.568153646656171,0.9940125785288192,3.962675982928972,21.974329165354845,48.95235459689073,100,55.044151082910815,32.853165578508566,0.5,2.8,30,1,7,15,12,13.5
20,-5.6327166557312,45.866455078125,356.688551902771,-5.14639663696289,59.7303428649902,1.2863347105237384,13.812647636856108,0.9983302949908441,-0.0577635014822848,0.0577635014822848,0.9983302949908442,84.67954370085279,5.32045629914721,0.3724147763626515,2.7857844038577357,0.6276079876879305,1.2211426538452923,100,9.055412306177521,-6.544980355425799,0.5,2.8,30,1,7,15,12,13.5
21,-5.738929271698,48.5934066772461,2.14794516563416,-5.92828035354614,61.8446350097656,-0.6858732137167742,13.23482089366797,0.9992973804073233,0.0374799347793145,-0.0374799347793145,0.9992973804073231,92.96660734947282,-2.966607349472824,-0.24741888714638094,-1.5533119758648852,0.01009596917208748,0.016132436224179883,100,-4.329081594077503,4.369465470765854,0.5,2.8,30,1,7,15,12,13.5
22,-5.62718725204468,50.9556884765625,6.04120969772339,-7.09382581710815,64.5020599365234,-2.88416433323595,13.316786568488066,0.9944464565700415,0.10524374097916019,-0.1052437409791602,0.9944464565700415,102.22044001891857,-12.220440018918566,0.12553516056431668,-6.398607431178213,0.08054631785887825,0.2190890558446241,100,-17.75500817158124,18.077193443016753,0.5,2.8,30,1,7,15,12,13.5
23,-5.48930644989014,52.8999443054199,0.224684357643127,-8.05758666992188,66.5792617797852,-2.621903529804214,13.669140855718851,0.9999923110000267,0.003921471767838035,-0.003921471767838035,0.9999923110000266,100.858129401262,-10.858129401262005,0.41832568425822103,-5.685303259788676,0.6482945320613014,1.6762273207391567,100,-14.622260063285689,17.215438191530893,0.5,2.8,30,1,7,15,12,13.5
24,-5.53353118896484,54.437313079834,353.333702087402,-8.91231727600098,68.7236251831055,-1.6974941891785447,14.581955369967902,0.9932391048921897,-0.11608652166794245,0.11608652166794245,0.9932391048921896,96.63995015443507,-6.639950154435071,1.180426047428961,-3.4766697708959384,36.84345575941913,77.95390723830776,100,63.95223616032963,83.42158687734688,0.5,2.8,30,1,7,15,12,13.5
25,-5.77010345458984,56.1574821472168,350.399273872375,-9.61127948760986,70.938835144043,-1.322123808276614,15.214960347270662,0.9859939234779892,-0.16678124254388235,0.16678124254388238,0.9859939234779893,94.9663163382274,-4.966316338227401,1.77229615131367,-2.600357153929694,52.4664791325603,99.55308285578666,100,97.65195823411746,100,0.5,2.8,30,1,7,15,12,13.5
26,-6.14828491210938,58.438289642334,350.441567420959,-10.1337223052979,73.3071899414063,-1.4610755687290866,15.324267209274343,0.9861167663627045,-0.16605337424564134,0.16605337424564134,0.9861167663627046,95.44634026970773,-5.446340269707733,1.8937619612224061,-2.851697096710678,50.85593492042213,99.80854068952009,100,93.72711797005437,100,0.5,2.8,30,1,7,15,12,13.5
27,-6.60085153579712,61.1115341186523,350.124402999878,-10.4079923629761,76.4857940673828,-1.1138965254380802,15.799412165638591,0.9851824635888348,-0.17150951412978252,0.17150951412978252,0.9851824635888349,94.03281715225363,-4.032817152253628,2.3386296834388975,-2.111578123131818,56.68558608193734,99.99147986252824,100,100,100,0.5,2.8,30,1,7,15,12,13.5
28,-7.12096834182739,64.0917816162109,349.823896408081,-10.2620229721069,79.1151733398438,-0.43739749385495674,15.34200790328605,0.9842693792773681,-0.17667424548287805,0.17667424548287805,0.9842693792773682,91.63304854855362,-1.6330485485536173,1.848241693175222,-0.8550622205152532,73.22789511198349,99.7368829540867,100,100,100,0.5,2.8,30,1,7,15,12,13.5
29,-7.68714714050293,67.263557434082,349.781959533691,-9.84583282470703,81.590576171875,0.41708755605542835,14.482728602264253,0.9841398013018144,-0.17739462081366922,0.17739462081366922,0.9841398013018142,88.35039695031622,1.6496030496837764,0.9887332019144921,0.863730137037645,35.18155490099666,48.02933170802232,100,72.78155418569872,67.94466541828791,0.5,2.8,30,1,7,15,12,13.5
30,-8.29188442230225,70.6474990844727,350.11524772644,-9.22048664093018,83.927978515625,1.3650020238744878,13.242741614806151,0.9851550455638711,-0.17166693391578755,0.17166693391578752,0.985155045563871,84.11499283757216,5.885007162427841,-0.18709513285323354,3.0813825446344363,0.01218000343170605,0.02460656898072943,100,8.652231131839834,-8.603511118113008,0.5,2.8,30,1,7,15,12,13.5
31,-8.85152244567871,73.9282913208008,351.539814949036,-8.34998035430908,86.2590560913086,2.3102125667467805,12.122797622308841,0.9891183376097025,-0.14712210644297705,0.14712210644297705,0.9891183376097025,79.21064766225048,10.78935233774952,-1.1590395716130875,5.649291673544292,1.0592522235078711e-05,2.731411139391281e-05,100,15.818037870968487,-15.817995500879546,0.5,2.8,30,1,7,15,12,13.5
32,-9.26456069946289,76.8801422119141,356.354653358459,-7.20585298538208,88.5648803710938,2.7974625380436873,11.530203235366157,0.9979767204127344,-0.063580386238546,0.063580386238546,0.9979767204127344,76.3623903834168,13.637609616583207,-1.6352883178474968,7.140635697330553,3.4137570741095905e-07,9.740063160397997e-07,100,19.993780635276963,-19.99377926977413,0.5,2.8,30,1,7,15,12,13.5
33,-9.32868194580078,79.5051116943359,8.8417797088623,-5.78482294082642,90.7927551269531,1.7667626821470102,11.698221255131772,0.9881165624501288,0.1537064052397966,-0.1537064052397966,0.9881165624501288,81.41162129805222,8.588378701947775,-1.6691153792692202,4.496864572714363,3.27844507790306e-07,7.686443358427949e-07,100,12.59122145928923,-12.591220147911198,0.5,2.8,30,1,7,15,12,13.5
34,-8.98427581787109,81.5318908691406,16.9979381561279,-3.76025295257568,93.3886795043945,1.5296314020939938,12.866004796048514,0.9563152766215388,0.2923372909846937,-0.2923372909846937,0.9563152766215388,83.21996502205634,6.780034977943657,-0.5433857957329202,3.550018012964938,0.0009527897440302792,0.002032374006086788,100,9.941956015789886,-9.938144856813766,0.5,2.8,30,1,7,15,12,13.5
35,-8.46976661682129,83.1247100830078,22.1026058197021,-2.33437180519104,95.3638534545898,1.0793355351205314,13.648250245630212,0.9265115191838884,0.37626640139608936,-0.3762664013960893,0.9265115191838884,85.4783263525054,4.521673647494595,0.1908619146027135,2.3675427854832636,0.18836931390718356,0.34567400154315764,100,7.005858427167505,-6.2523811715387705,0.5,2.8,30,1,7,15,12,13.5
36,-7.95594358444214,84.3421401977539,25.2041778564453,-1.20514154434204,97.3510284423828,0.5683252041398399,14.645187196079224,0.9047960033626905,0.42584526802455147,-0.42584526802455147,0.9047960033626906,87.77767916157022,2.2223208384297806,1.1562103405301691,1.163604469988418,50.922907677981385,74.90350299814618,100,100,98.5877228399952,0.5,2.8,30,1,7,15,12,13.5
37,-7.2870717048645,85.7422561645508,26.0625858306885,-0.338480144739151,99.2952499389648,0.28747778194929907,15.22773526968589,0.8983146647485248,0.43935266369710935,-0.43935266369710935,0.8983146647485251,88.91846640692518,1.0815335930748233,1.7304486118679385,0.5662896651024063,79.42524646331944,99.40188319853786,100,100,100,0.5,2.8,30,1,7,15,12,13.5
38,-6.37464332580566,87.6097412109375,26.1392097473145,0.328026056289673,101.182510375977,0.037629950658153,15.137517089666284,0.8977262978869951,0.44055362225512357,-0.4405536222551236,0.8977262978869951,89.85757024073912,0.14242975926087809,1.637563861240201,0.07457604755775624,95.3681521106316,98.86030490804603,100,100,100,0.5,2.8,30,1,7,15,12,13.5
39,-5.26450824737549,89.8738250732422,26.149471282959,0.923703193664551,103.44970703125,-0.42825481896021245,14.913588756124998,0.8976473814006445,0.4407143957991004,-0.4407143957991003,0.8976473814006445,91.64483901297608,-1.6448390129760782,1.419736317267155,-0.861235693250589,69.61230896555607,94.97006283008626,100,100,100,0.5,2.8,30,1,7,15,12,13.5
40,-3.99578833580017,92.4594497680664,26.1545925140381,1.28156900405884,105.370735168457,-0.9542271515281051,13.915503646156315,0.8976079857291842,0.440794627865627,-0.44079462786562706,0.8976079857291843,93.92279971862183,-3.922799718621832,0.4481823612577962,-2.0539731295877424,1.1775452700529143,2.057833429803296,100,-3.3960342227398495,8.106215302951506,0.5,2.8,30,1,7,15,12,13.5
41,-2.69701743125916,95.1193542480469,25.5066413879395,1.57490587234497,107.453758239746,-1.4558263045805933,12.971793257418563,0.9025353759858789,0.43061571626454653,-0.4306157162645465,0.9025353759858786,96.40351824945549,-6.403518249455487,-0.446768578535103,-3.352874314936255,0.0019157079701084675,0.003996845583847026,100,-9.384216665881297,9.391879497761732,0.5,2.8,30,1,7,15,12,13.5
42,-1.49554741382599,97.667106628418,23.5871105194092,1.79691684246063,109.667953491211,-1.784665363860504,12.315665464852893,0.9164527704432851,0.4001428739173387,-0.40014287391733866,0.9164527704432853,98.24534712476027,-8.245347124760272,-1.0556982396305763,-4.317253658907433,2.4417840501414385e-05,5.6305515887580644e-05,100,-12.088261409259808,12.088359080621814,0.5,2.8,30,1,7,15,12,13.5
43,-0.593597412109375,99.9138793945313,15.9575862884521,1.93492531776428,111.97437286377,-0.8846522741632801,12.290903964755994,0.9614654755518497,0.27492569782007575,-0.2749256978200758,0.9614654755518497,94.11683176013896,-4.116831760138965,-1.1773002180107905,-2.1555680689529515,1.353115373415268e-05,2.4036631458983265e-05,100,-6.035563530760795,6.035617655375733,0.5,2.8,30,1,7,15,12,13.5
44,-0.0687289759516716,101.80126953125,11.5470533370972,2.00152587890625,114.167846679688,-0.4470958670382501,12.53069394798265,0.9797606461384353,0.20017261620510332,-0.2001726162051033,0.9797606461384355,92.04344979070036,-2.0434497907003646,-0.9613323860813807,-1.069947808407311,7.576157625501358e-05,0.0001090005525384711,100,-2.995702340387961,2.996005386692981,0.5,2.8,30,1,7,15,12,13.5
45,0.241261959075928,103.346389770508,9.60811614990234,2.05044865608215,116.715385437012,-0.4475897185379436,13.483429277431105,0.9859724037951574,0.16690841486994817,-0.16690841486994817,0.9859724037951575,91.90126619400762,-1.9012661940076185,-0.009143776778762103,-0.9955006512688268,0.06049837848902442,0.08546133477299744,100,-2.666405066574666,2.908398580530764,0.5,2.8,30,1,7,15,12,13.5
46,0.446246355772018,104.599243164063,8.30664348602295,2.08464479446411,118.622688293457,-0.4047701740853413,14.11302674294937,0.9895090442138702,0.14447093624308274,-0.14447093624308274,0.9895090442138704,91.64282738493522,-1.6428273849352166,0.6188300769232686,-0.8601824072714347,4.756758919448933,6.487672337729854,100,7.105007098537849,11.922028579257882,0.5,2.8,30,1,7,15,12,13.5
47,0.596535682678223,105.677864074707,7.28763437271118,2.13761138916016,120.555145263672,-0.3585644100159888,14.952586447585265,0.991921842688748,0.12685053408227648,-0.12685053408227648,0.991921842688748,91.3736948358031,-1.373694835803093,1.4568850336104617,-0.7192649340722056,73.27340278428204,96.07663041994967,100,100,100,0.5,2.8,30,1,7,15,12,13.5
48,0.771170616149902,107.075233459473,7.00241470336914,2.22903776168823,122.520362854004,-0.4359409163269772,15.507654695192237,0.9925410146343642,0.1219111736822629,-0.1219111736822629,0.9925410146343642,91.61023692778379,-1.6102369277837882,2.0137809262554,-0.8431180838107578,73.59765243280717,99.9172659457168,100,100,100,0.5,2.8,30,1,7,15,12,13.5
49,1.01175701618195,109.042007446289,6.98954486846924,2.38472604751587,124.491142272949,-0.5172121576062623,15.501396789881396,0.9925683734039223,0.1216882250601582,-0.1216882250601582,0.9925683734039225,91.91099451848773,-1.9109945184877262,2.010022915950863,-1.000594390055234,70.64012209217844,99.9150625317838,100,100,100,0.5,2.8,30,1,7,15,12,13.5
50,1.30776846408844,111.467163085938,6.99293994903564,2.64683747291565,126.448097229004,-0.494776495574605,15.032521073616005,0.9925611609849254,0.12174703981722441,-0.12174703981722441,0.9925611609849255,91.88513787488841,-1.8851378748884144,1.5406613421512283,-0.9870558831255528,69.3648362432808,97.77873310741889,100,100,100,0.5,2.8,30,1,7,15,12,13.5
51,1.64916121959686,114.263069152832,6.99767875671387,3.17368197441101,129.071731567383,-0.29096175315162265,14.884085033961535,0.9925510881606838,0.12182913194734031,-0.12182913194734032,0.9925510881606838,91.1199047400447,-1.1199047400447029,1.386928697350399,-0.5863807506741375,74.43544534611597,93.75264018456231,100,100,100,0.5,2.8,30,1,7,15,12,13.5
52,2.0274395942688,117.358879089355,7.00266647338867,3.78781127929688,131.50895690918,0.02212584593575806,14.259141672046523,0.9925404789207761,0.12191553512049316,-0.12191553512049315,0.9925404789207762,89.9110944682379,0.08890553176209438,0.75915883832395,0.04655082757454829,15.28012965424621,15.631735650189299,100,30.690601625701156,30.429916991283683,0.5,2.8,30,1,7,15,12,13.5
53,2.41071820259094,120.48558807373,7.08152675628662,4.5725474357605,134.163955688477,0.4590482312666886,13.840539041486666,0.9923717377618019,0.12328152372363642,-0.12328152372363642,0.9923717377618019,88.10037107407236,1.8996289259276438,0.3481495600511817,0.9946433797068258,0.7309627984205406,1.0323522401318963,100,4.246927060020194,-1.323075866338031,0.5,2.8,30,1,7,15,12,13.5
54,2.79555726051331,123.563636779785,7.48348808288574,5.51276111602783,136.942886352539,0.9515402130446218,13.619180854420732,0.9914824361960402,0.13024046496678848,-0.13024046496678848,0.9914824361960402,86.0033730322937,3.9966269677063058,0.15238132790251413,2.0926289868141636,0.15027062802112157,0.26426400497386815,100,6.159902419121901,-5.558819907037415,0.5,2.8,30,1,7,15,12,13.5
55,3.17638230323792,126.329978942871,10.0607137680054,6.49407291412354,139.723968505859,0.926857165303903,13.767605572433983,0.9846231929553547,0.1746916365897419,-0.17469163658974188,0.9846231929553548,86.14856820848054,3.8514317915194596,0.2987690539044241,2.0166049703399516,0.4219501833647074,0.7328589585614634,100,6.490394283681279,-4.80259355022245,0.5,2.8,30,1,7,15,12,13.5
56,3.59838891029358,128.610076904297,13.5861177444458,7.43258619308472,142.523361206055,0.45858613139957827,14.424640294475175,0.9720179448820084,0.23490660873495398,-0.23490660873495398,0.9720179448820084,88.17907397058077,1.8209260294192262,0.931928106282573,0.9534346394589788,27.40866996238022,38.30781696705664,100,57.48695691524558,52.1477229342753,0.5,2.8,30,1,7,15,12,13.5
57,4.13206672668457,130.781036376953,15.4987258911133,8.49679183959961,145.980239868164,0.1445232162924448,15.812834189939013,0.9636363956557192,0.26721694738106355,-0.26721694738106355,0.9636363956557192,89.47635321527085,0.5236467847291522,2.313494619423997,0.2741808153301701,88.58095268371773,99.98984098454228,100,100,100,0.5,2.8,30,1,7,15,12,13.5
