time,follower_world_cs_x,follower_world_cs_z,follower_compass_heading,leader_world_cs_x,leader_world_cs_z,leader_follower_cs_x,leader_follower_cs_z,follower_FT_R11,follower_FT_R21,follower_FT_R12,follower_FT_R22,x_relative_error_heading,compass_relative_error_heading,linear_distance_error,omega,v,v_without_angle_error,v_max,left_wheel_velocity,right_wheel_velocity,follower_wheel_radius,follower_axle_length,proportional_gain,max_follower_distance,min_follower_distance,optimal_follower_distance
31,-15.3174180984497,76.357795715332,347.934577941895,-20.7308750152588,88.4079437255859,-2.775047725765163,12.915521397872396,0.977909563270636,-0.20902843362526938,0.20902843362526938,0.9779095632706363,102.12629266075606,-12.126292660756064,-0.2897167759667578,-4.2328746598123415,0.00046619584403010067,0.0010664452491061399,100,-11.851116655786495,11.852981439162615,0.5,2.8,20,15,12,13.5
32,-15.910059928894,78.8884658813477,342.723463058472,-22.3724460601807,90.560661315918,-2.7043656634485527,13.064799544233768,0.954882496722177,-0.2969838673288865,0.29698386732888654,0.9548824967221771,101.69485171295932,-11.69485171295932,-0.15823921768005889,-4.082273358472779,0.0009128620184923339,0.002057946820893035,100,-11.428539679686796,11.432191127760767,0.5,2.8,20,15,12,13.5
33,-16.5520629882813,80.827751159668,336.847282409668,-23.9803256988525,92.6601638793945,-2.177684553085469,13.80010027697122,0.9194601203981179,-0.39318327405610554,0.39318327405610554,0.9194601203981179,98.96744693103565,-8.967446931035653,0.4708653156205109,-3.1302294888886606,0.02351427217091371,0.047787975491546716,100,-8.717614024546421,8.811671113230076,0.5,2.8,20,15,12,13.5
34,-17.2325401306152,82.3514633178711,332.428857803345,-25.6657638549805,94.6539535522461,-1.7813169286383852,14.80869468764335,0.8864368122040617,-0.46284962781609873,0.46284962781609873,0.8864368122040617,96.85907283458204,-6.859072834582037,1.415445965578435,-2.3942680919511385,2.770334242262217,5.10393624523241,100,-1.1632821729387537,12.244619141987622,0.5,2.8,20,15,12,13.5
35,-17.8656711578369,83.520866394043,329.395500183105,-27.5787353515625,96.3815078735352,-1.8125857216569958,16.014188967822093,0.8607020459569408,-0.5091090139503879,0.5091090139503879,0.8607020459569408,96.45761060918446,-6.4576106091844565,2.616442389543348,-2.2541313388397106,53.0041481477628,95.61530128731548,100,99.69672854677441,100,0.5,2.8,20,15,12,13.5
36,-18.6997184753418,84.9113616943359,328.509405136108,-29.7208995819092,97.7560806274414,-2.6884974614439994,16.71003347854356,0.8527259213148861,-0.5223585962896358,0.5223585962896358,0.8527259213148861,99.14005783864596,-9.140057838645959,3.424929466743354,-3.190482062141772,48.8110930685325,99.91956306685016,100,88.68883636306803,100,0.5,2.8,20,15,12,13.5
37,-19.8130683898926,86.7204742431641,327.907524108887,-32.5436897277832,98.9428863525391,-4.291664000957054,17.11834388961273,0.847191697590603,-0.5312873304846939,0.5312873304846939,0.8471916975906031,104.07428481104833,-14.07428481104833,4.148118240202045,-4.912852196324427,41.123690968264654,99.99783523325621,100,68.49139578682092,96.0033680862377,0.5,2.8,20,15,12,13.5
38,-21.1609706878662,88.833984375,325.943740844727,-34.639705657959,99.5795516967773,-5.149382094845527,16.45075613770185,0.8284880972857419,-0.5600066719744068,0.5600066719744069,0.8284880972857421,107.38105717339532,-17.38105717339532,3.737851184554607,-6.067133503062546,37.610164210085955,99.98316430775601,100,58.23235461159678,92.20830222874704,0.5,2.8,20,15,12,13.5
39,-22.7321548461914,91.1121826171875,322.945571899414,-36.5306968688965,100.128868103027,-5.57889716788163,15.510521767274934,0.7980634558703511,-0.6025734149498068,0.6025734149498068,0.7980634558703511,109.78288138614165,-19.782881386141653,2.9833364068961252,-6.905528314393431,35.30739145845555,99.272985278515,100,51.27930363660949,89.95026219721271,0.5,2.8,20,15,12,13.5
40,-24.494270324707,93.4027862548828,319.245830535889,-38.2458686828613,100.638320922852,-5.693611449141624,14.458292015365426,0.7575174804786968,-0.6528148794024283,0.6528148794024283,0.7575174804786967,111.49430085657143,-21.494300856571428,2.038964551583746,-7.502926407228178,18.811947752817183,54.85522162565427,100,16.61570156539547,58.63208944587326,0.5,2.8,20,15,12,13.5
41,-26.5141220092773,95.7089996337891,315.094276428223,-39.9521484375,101.164810180664,-5.666254261759704,13.350654877199586,0.7082693210280648,-0.7059423268868669,0.705942326886867,0.7082693210280648,112.9972271351866,-22.99722713518661,1.0033245502196184,-8.027546646759788,0.22646272679968216,0.6804271008303665,100,-22.02420515732804,22.930056064526767,0.5,2.8,20,15,12,13.5
42,-28.5365600585938,97.6704330444336,306.448047637939,-41.9181137084961,101.794921875,-4.63217427461273,13.214399255671697,0.5940936533397867,-0.8043958795651464,0.8043958795651462,0.5940936533397867,109.31760001276119,-19.31760001276119,0.5027635200584832,-6.743114476119628,0.020141461382370496,0.05604654144116431,100,-18.840437610370216,18.9210034558997,0.5,2.8,20,15,12,13.5
43,-30.5168838500977,99.0051345825195,292.092460632324,-44.6540107727051,102.706176757813,-1.8877017958575975,14.491123239387903,0.37610234095465656,-0.9265781289931395,0.9265781289931397,0.3761023409546565,97.4219034254295,-7.421903425429506,1.1135577738349607,-2.5907330307758065,0.6199991362269729,1.1748505994703147,100,-6.014054213718312,8.494050758626203,0.5,2.8,20,15,12,13.5
44,-32.3129196166992,99.6908950805664,283.555084228516,-46.8879470825195,103.550804138184,0.3362951327808257,15.07372645188185,0.2343800933891647,-0.9721450364132331,0.9721450364132331,0.2343800933891647,88.72194205275542,1.2780579472445766,1.5774773607024422,0.446126384213957,8.97068069185068,10.78769162479492,100,19.19051525950044,16.69220750790228,0.5,2.8,20,15,12,13.5
45,-33.9880752563477,100.101715087891,282.31175994873,-49.1384468078613,104.516929626465,1.0831450138059124,15.743400981033774,0.21323092021972,-0.9770018294057853,0.9770018294057855,0.21323092021972,86.06425595235963,3.93574404764037,2.280617147961859,1.3738338429418604,52.09709965533354,80.2673092312393,100,100,100,0.5,2.8,20,15,12,13.5
46,-35.9249954223633,100.529075622559,282.383743286133,-51.3857688903809,105.608154296875,1.6452148833695532,16.190300318301315,0.21445820419337466,-0.9767331665578642,0.9767331665578645,0.21445820419337466,84.19767365891015,5.802326341089852,2.773676794420137,2.0253939785442694,56.31566099446963,97.95354432721966,100,100,100,0.5,2.8,20,15,12,13.5
47,-38.3205490112305,101.055053710938,282.391944885254,-53.6537666320801,106.841697692871,2.3613513143525355,16.21779365857698,0.2145980163755673,-0.9767024579510754,0.9767024579510752,0.2145980163755673,81.7158057671091,8.284194232890897,2.8888013955253626,2.891729304773442,50.10210858679743,98.83876636062634,100,100,92.10737512022922,0.5,2.8,20,15,12,13.5
48,-41.1267356872559,101.675689697266,282.823219299316,-56.1312484741211,108.279808044434,3.1092517620660867,16.09603480968811,0.2219436618349834,-0.9750594909908209,0.9750594909908207,0.22194366183498343,79.06690215473625,10.933097845263745,2.8935896958110554,3.8163710968509976,45.04915706104295,98.8659263235003,100,100,79.4124750509031,0.5,2.8,20,15,12,13.5
49,-44.1377220153809,102.375846862793,284.413871765137,-59.49951171875,110.300682067871,3.8514605547210468,16.850930167608205,0.24892438158140026,-0.9685229229369418,0.968522922936942,0.2489243815814003,77.12558210622488,12.874417893775117,3.785473552037285,4.494019630480988,42.6576833901303,99.98673107272515,100,97.89862174560737,72.73211181491384,0.5,2.8,20,15,12,13.5
50,-47.3752746582031,103.226341247559,286.971626281738,-62.3448715209961,111.979621887207,4.002473467446073,16.872728242147705,0.29189809261884814,-0.9564494254927849,0.9564494254927849,0.29189809261884814,76.65521025114197,13.344789748858034,3.8409559191810025,4.658210382079197,42.035554915137446,99.98994524842311,100,97.11409890009665,71.02812076045313,0.5,2.8,20,15,12,13.5
51,-50.6482124328613,104.235076904297,289.799270629883,-64.9934692382813,113.53784942627,3.8937292402667323,16.648328505063706,0.338725942890329,-0.9408850809812311,0.9408850809812309,0.3387259428903289,76.83621755076842,13.163782449231576,3.5976012764663814,4.595026915106686,42.26214031188553,99.96606049653212,100,97.39035598606978,71.65820526147235,0.5,2.8,20,15,12,13.5
52,-53.9716377258301,105.435180664063,292.648048400879,-67.4480514526367,114.979759216309,3.619218928731179,16.112540489381868,0.3850693941093816,-0.9228876213928943,0.9228876213928942,0.38506939410938157,77.34027348611559,12.659726513884408,3.0140154619055615,4.419078201386131,42.689160557730744,99.37572818775115,100,97.75174007934265,73.00490215158032,0.5,2.8,20,15,12,13.5
53,-57.3163719177246,106.830627441406,295.419441223145,-69.7448425292969,116.327575683594,3.242728919836824,15.3017520830122,0.42924162243330627,-0.9031896974450179,0.9031896974450179,0.4292416224333062,78.0349660826832,11.965033917316802,2.1415762523319355,4.1765847393994635,29.44486687856223,66.99328271772026,100,70.58417102744296,47.195296486805965,0.5,2.8,20,15,12,13.5
54,-60.5435485839844,108.36499786377,298.349475860596,-71.917594909668,117.602516174316,2.7286939532963146,14.396350359230395,0.4748483390683369,-0.8800676422207794,0.8800676422207794,0.47484833906833696,79.2674355216104,10.732564478389605,1.1526678238629628,3.7463717466097286,0.6540750173729262,1.4249789091798948,100,11.79799092525309,-9.181690855761387,0.5,2.8,20,15,12,13.5
55,-63.5987510681152,110.003662109375,300.913356781006,-74.5272064208984,119.11888885498,2.205966188939552,14.058883604142396,0.5137412700265751,-0.8579451657719633,0.8579451657719632,0.5137412700265751,81.08248322784574,8.917516772154258,0.7308993047371537,3.112800575518176,0.08636796281070944,0.17515458153679897,100,8.88857753707231,-8.543105685829472,0.5,2.8,20,15,12,13.5
56,-66.2230834960938,111.626495361328,308.078567504883,-76.5148849487305,120.30583190918,0.4846960176687434,13.45426065682653,0.6167414650774552,-0.7871657800324618,0.787165780032462,0.6167414650774552,87.93678507153012,2.0632149284698755,-0.03701147399381455,0.7201978735619724,0.002876604778396874,0.0037728487993727517,100,2.022307255530316,-2.010800836416729,0.5,2.8,20,15,12,13.5
57,-68.2135314941406,113.228401184082,314.915561676025,-78.4521789550781,121.507698059082,-1.3661713684784278,13.096191597777441,0.7060639315002563,-0.7081480951286965,0.7081480951286966,0.7060639315002563,95.95545295672399,-5.955452956723988,-0.3327429365966026,-2.0788452508492994,0.0004901346536161804,0.0008600215617338028,100,-5.819786433070806,5.821746971685271,0.5,2.8,20,15,12,13.5
